#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520425578582972808,1.1990811407,0.2796401608,1.1944717337,0.9738906806,-0.0245284329,-0.2172621685,-0.0610937663
1520425578591306808,1.1957601916,0.2780860322,1.1934241194,0.9726921893,-0.0241594989,-0.2200156758,-0.0698521717
1520425578599639808,1.1924593415,0.2764398709,1.1924301410,0.9714608593,-0.0236061181,-0.2229270168,-0.0775248036
1520425578607972808,1.1890480953,0.2749403774,1.1913153545,0.9703184148,-0.0222600750,-0.2251672570,-0.0853602327
1520425578616305808,1.1863025827,0.2736068387,1.1905709616,0.9681617690,-0.0195249385,-0.2310063355,-0.0944332505
1520425578624639808,1.1822486456,0.2722160837,1.1890420746,0.9672756854,-0.0193779857,-0.2316398222,-0.1017115279
1520425578632972808,1.1788489213,0.2704240818,1.1881901431,0.9660152590,-0.0197195241,-0.2338548649,-0.1083400288
1520425578641306808,1.1748031711,0.2696142281,1.1863748218,0.9649911538,-0.0164261721,-0.2341336749,-0.1170627024
1520425578649639808,1.1716219562,0.2680520106,1.1855753962,0.9634967118,-0.0157755302,-0.2366981829,-0.1240934698
1520425578657972808,1.1678497068,0.2670662807,1.1841555316,0.9622706044,-0.0132295442,-0.2374678179,-0.1321714740
1520425578666305808,1.1639866685,0.2660782784,1.1828171700,0.9611018150,-0.0114389793,-0.2377030513,-0.1401774244
1520425578674639808,1.1603122869,0.2649766482,1.1815305263,0.9600315378,-0.0091559630,-0.2376811625,-0.1475238277
1520425578682972808,1.1566746265,0.2639292783,1.1805360438,0.9589302268,-0.0078494527,-0.2376786606,-0.1545964441
1520425578691306808,1.1528175535,0.2628335488,1.1793619975,0.9579986740,-0.0054951219,-0.2367683057,-0.1617068758
1520425578699639808,1.1486562180,0.2619875645,1.1779015831,0.9570425839,-0.0024837436,-0.2351489068,-0.1696122499
1520425578707972808,1.1447106971,0.2609849905,1.1765353241,0.9560445165,0.0005358055,-0.2338677175,-0.1768742099
1520425578716306808,1.1408167518,0.2599122693,1.1751954472,0.9550519591,0.0037530524,-0.2324084826,-0.1839781705
1520425578724639808,1.1367986535,0.2587212562,1.1739643442,0.9541272894,0.0064280145,-0.2306667068,-0.1907686205
1520425578732972808,1.1326648440,0.2578110730,1.1725717520,0.9531745974,0.0103037299,-0.2283532417,-0.1980071134
1520425578741305808,1.1284516593,0.2567136850,1.1713216782,0.9523068947,0.0136355483,-0.2256681758,-0.2049378553
1520425578749639808,1.1242355470,0.2556839071,1.1699625342,0.9513182669,0.0176572679,-0.2229378673,-0.2120860282
1520425578757972808,1.1200631118,0.2543220016,1.1687793597,0.9505624356,0.0210233462,-0.2199648318,-0.2181846642
1520425578766306808,1.1160744553,0.2535135130,1.1672160476,0.9494536055,0.0265842732,-0.2173742705,-0.2248989862
1520425578774639808,1.1116332934,0.2526060890,1.1658608848,0.9486727665,0.0314434699,-0.2130578248,-0.2315980432
1520425578782972808,1.1074786112,0.2515664263,1.1647280032,0.9476671943,0.0368798995,-0.2094597831,-0.2381036772
1520425578791305808,1.1033224373,0.2504342921,1.1633084551,0.9468265117,0.0418911183,-0.2059148714,-0.2436467867
1520425578799639808,1.0990213316,0.2495428463,1.1619891339,0.9459421979,0.0471074681,-0.2015895103,-0.2496716124
1520425578807972808,1.0940173208,0.2483571606,1.1607915578,0.9460069324,0.0497974172,-0.1952709178,-0.2538904681
1520425578816306808,1.0896447311,0.2469003850,1.1598213025,0.9456657419,0.0529916679,-0.1909058938,-0.2578044364
1520425578824639808,1.0851009013,0.2459589350,1.1585176183,0.9448842156,0.0580857453,-0.1865430335,-0.2627195501
1520425578832972808,1.0806870675,0.2447198867,1.1574003413,0.9439296801,0.0629385755,-0.1832842848,-0.2672870475
1520425578841306808,1.0765753595,0.2433819225,1.1564691728,0.9433059403,0.0673461240,-0.1793879062,-0.2710320675
1520425578849639808,1.0721496544,0.2420250368,1.1555885946,0.9428498052,0.0709181385,-0.1759204457,-0.2739650693
1520425578857972808,1.0676477672,0.2408884016,1.1545247826,0.9422605375,0.0759151394,-0.1709808174,-0.2777544439
1520425578866305808,1.0632538543,0.2395565352,1.1537024093,0.9419299472,0.0787605708,-0.1670447128,-0.2804653471
1520425578874639808,1.0586933379,0.2385188921,1.1525638532,0.9413831442,0.0837798712,-0.1623362882,-0.2835941440
1520425578882972808,1.0545392488,0.2369916034,1.1518199039,0.9410951560,0.0877358168,-0.1576461438,-0.2859895577
1520425578891306808,1.0499947630,0.2359399542,1.1508168421,0.9406233893,0.0919909953,-0.1532285530,-0.2885936708
1520425578899639808,1.0454679585,0.2346245054,1.1500919332,0.9401689048,0.0960101284,-0.1477019112,-0.2916309846
1520425578907972808,1.0407982653,0.2334063276,1.1493920754,0.9399099611,0.0985722864,-0.1426888794,-0.2940963331
1520425578916305808,1.0361499426,0.2324243364,1.1485379955,0.9394116596,0.1030832194,-0.1369622307,-0.2968516989
1520425578924639808,1.0315842383,0.2312690727,1.1479246939,0.9390127535,0.1063258387,-0.1315615550,-0.2994017735
1520425578932972808,1.0270064698,0.2299878076,1.1472559846,0.9388282779,0.1091833747,-0.1263509481,-0.3011907922
1520425578941306808,1.0224253992,0.2286217604,1.1468153248,0.9386605302,0.1117881177,-0.1208834372,-0.3029967334
1520425578949639808,1.0176214533,0.2271810321,1.1463721503,0.9386499588,0.1130273655,-0.1155265427,-0.3046550302
1520425578957972808,1.0129350041,0.2257783182,1.1460265528,0.9384598228,0.1151691392,-0.1104242407,-0.3063261618
1520425578966306808,1.0080417840,0.2244723718,1.1455552207,0.9381130851,0.1173428547,-0.1054762627,-0.3083005870
1520425578974639808,1.0035626087,0.2228895177,1.1452928473,0.9379538585,0.1192730360,-0.1014438065,-0.3093956309
1520425578982972808,0.9988958320,0.2215307110,1.1449234970,0.9378480743,0.1213257898,-0.0967541404,-0.3104185537
1520425578991305808,0.9943408240,0.2201041677,1.1446148593,0.9376869234,0.1227881854,-0.0927773182,-0.3115423959
1520425578999639808,0.9894171328,0.2187068117,1.1444200818,0.9381497583,0.1224500155,-0.0876410534,-0.3117692584
1520425579007972808,0.9845693778,0.2169447271,1.1444580254,0.9385604489,0.1218660188,-0.0828472820,-0.3120725637
1520425579016306808,0.9798078484,0.2154527544,1.1443852126,0.9387776999,0.1223677288,-0.0780585696,-0.3124570830
1520425579024639808,0.9755416466,0.2137356767,1.1444638968,0.9385413206,0.1241997881,-0.0744735815,-0.3133181893
1520425579032972808,0.9703620103,0.2122173642,1.1444654337,0.9395977303,0.1226550704,-0.0685277911,-0.3121150122
1520425579041305808,0.9657611927,0.2106563548,1.1444252308,0.9397409097,0.1235047281,-0.0647743137,-0.3121504334
1520425579049639808,0.9612069365,0.2089011396,1.1447208246,0.9395937527,0.1247788823,-0.0603011394,-0.3129817615
1520425579057972808,0.9561258979,0.2074046153,1.1447241355,0.9403465880,0.1237744460,-0.0554402686,-0.3120169186
1520425579066306808,0.9514243694,0.2058128228,1.1448884160,0.9405124159,0.1239444040,-0.0510160655,-0.3122043264
1520425579074639808,0.9465763171,0.2040852994,1.1451224780,0.9409320530,0.1236712286,-0.0464044120,-0.3117674283
1520425579082972808,0.9418325477,0.2022983000,1.1453815768,0.9414256417,0.1232634484,-0.0418463377,-0.3110832163
1520425579091306808,0.9369430522,0.2006115180,1.1455451215,0.9419667241,0.1222529935,-0.0373010284,-0.3104215354
1520425579099639808,0.9324034091,0.1987663847,1.1457887107,0.9419867036,0.1223759084,-0.0336066716,-0.3107342577
1520425579107972808,0.9274710454,0.1969524255,1.1459399391,0.9426223047,0.1217711998,-0.0291732656,-0.3094897191
1520425579116305808,0.9225286649,0.1952499784,1.1460895329,0.9427916460,0.1216245486,-0.0251771118,-0.3093824404
1520425579124639808,0.9177820676,0.1933088324,1.1462536007,0.9431923954,0.1208389032,-0.0215779281,-0.3087401135
1520425579132972808,0.9130567420,0.1915519885,1.1464419510,0.9433492870,0.1200971099,-0.0181007412,-0.3087736551
1520425579141306808,0.9082416527,0.1896489560,1.1464772222,0.9436696061,0.1197936398,-0.0147502556,-0.3080902276
1520425579149639808,0.9033198149,0.1877672741,1.1466255959,0.9438477896,0.1190295453,-0.0118810870,-0.3079645388
1520425579157972808,0.8985584985,0.1859789232,1.1466056722,0.9440106487,0.1192476489,-0.0089677767,-0.3074792225
1520425579166305808,0.8937729537,0.1840239264,1.1466516851,0.9439827069,0.1193783237,-0.0070883032,-0.3075633607
1520425579174639808,0.8888907523,0.1821822167,1.1466099952,0.9446218385,0.1188958203,-0.0040214450,-0.3058385098
1520425579182972808,0.8840732092,0.1802251802,1.1466931756,0.9445307044,0.1191649155,-0.0024712381,-0.3060316393
1520425579191306808,0.8793946460,0.1782408378,1.1466209395,0.9446914203,0.1198189336,-0.0006698801,-0.3052885437
1520425579199639808,0.8745956627,0.1762006019,1.1466343009,0.9448644335,0.1196092274,0.0006014998,-0.3048351573
1520425579207972808,0.8700792404,0.1742848932,1.1465589523,0.9443336042,0.1215348390,0.0004934857,-0.3057173259
1520425579216306808,0.8651416433,0.1722489312,1.1466028914,0.9447081642,0.1213013989,0.0022268995,-0.3046432275
1520425579224639808,0.8604015147,0.1701327889,1.1464197966,0.9446390332,0.1220527983,0.0021844389,-0.3045577772
1520425579232972808,0.8555352162,0.1682268189,1.1463851890,0.9444461103,0.1239070616,0.0019013511,-0.3044092142
1520425579241305808,0.8508831964,0.1660900594,1.1462508267,0.9445547973,0.1250318946,0.0017777854,-0.3036117581
1520425579249639808,0.8460439249,0.1640723346,1.1461189708,0.9441942852,0.1265697309,0.0011277987,-0.3040986404
1520425579257972808,0.8412353511,0.1619518987,1.1459604637,0.9441072778,0.1275282824,0.0000007854,-0.3039703689
1520425579266306808,0.8364781244,0.1596313297,1.1458808077,0.9439811717,0.1285366062,-0.0008720173,-0.3039360590
1520425579274639808,0.8315902502,0.1574873393,1.1457254474,0.9438534146,0.1295816360,-0.0017813909,-0.3038851067
1520425579282972808,0.8267029490,0.1552889329,1.1455541443,0.9436851830,0.1309106248,-0.0023443728,-0.3038341449
1520425579291305808,0.8217900016,0.1529350386,1.1453833775,0.9434750059,0.1317573701,-0.0032135516,-0.3041127780
1520425579299639808,0.8167868477,0.1507257218,1.1451122905,0.9434396010,0.1325667848,-0.0036604061,-0.3038657076
1520425579307972808,0.8118858414,0.1481871033,1.1449451044,0.9431052865,0.1332898085,-0.0046519781,-0.3045728233
1520425579316306808,0.8069209288,0.1456656295,1.1447730520,0.9428820923,0.1338127585,-0.0050927416,-0.3050271622
1520425579324639808,0.8018665736,0.1431615059,1.1445401123,0.9427475567,0.1338628074,-0.0057310013,-0.3054094771
1520425579332972808,0.7969641174,0.1405958031,1.1443541621,0.9426061429,0.1341661357,-0.0060986765,-0.3057055994
1520425579341306808,0.7917438754,0.1380267834,1.1440955338,0.9423467083,0.1340507941,-0.0065319625,-0.3065459173
1520425579349639808,0.7866938240,0.1353220752,1.1438488259,0.9421686267,0.1339693294,-0.0070755593,-0.3071163201
1520425579357972808,0.7818958449,0.1328409486,1.1433378077,0.9417671949,0.1347191136,-0.0085955674,-0.3079795889
1520425579366305808,0.7764708985,0.1298481079,1.1431829079,0.9419791627,0.1332792358,-0.0080266952,-0.3079731717
1520425579374639808,0.7712904775,0.1269088501,1.1430340497,0.9418455193,0.1326829495,-0.0080899731,-0.3086370116
1520425579382972808,0.7658844138,0.1240074115,1.1426775860,0.9416307946,0.1318759364,-0.0084148245,-0.3096278004
1520425579391306808,0.7604714110,0.1210012689,1.1423645201,0.9415934030,0.1308636601,-0.0084126877,-0.3101705863
1520425579399639808,0.7552720430,0.1180955268,1.1418274283,0.9413370168,0.1302748439,-0.0093424485,-0.3111684504
1520425579407972808,0.7497616502,0.1149129353,1.1416534915,0.9413887202,0.1287767192,-0.0087553458,-0.3116523353
1520425579416305808,0.7446614387,0.1119501656,1.1410350469,0.9411773389,0.1282590736,-0.0098327344,-0.3124710293
1520425579424639808,0.7393099585,0.1088203540,1.1405015496,0.9407827761,0.1280640691,-0.0104672864,-0.3137161110
1520425579432972808,0.7336877073,0.1055277102,1.1400984962,0.9408258617,0.1268002013,-0.0099339495,-0.3141173723
1520425579441306808,0.7283334407,0.1022228482,1.1396558832,0.9407930957,0.1258330536,-0.0098763145,-0.3146058679
1520425579449639808,0.7227710854,0.0989223657,1.1391451238,0.9407151417,0.1249210606,-0.0098510261,-0.3152026462
1520425579457972808,0.7174577045,0.0956787170,1.1384464908,0.9400123213,0.1251828069,-0.0115149692,-0.3171332625
1520425579466306808,0.7116947866,0.0921962370,1.1381142720,0.9400613959,0.1239641043,-0.0107260946,-0.3174939743
1520425579474639808,0.7059129133,0.0888363591,1.1374893938,0.9398614436,0.1233745060,-0.0107287281,-0.3183144554
1520425579482972808,0.7004254804,0.0854667310,1.1368224888,0.9397430176,0.1228630056,-0.0113977249,-0.3188382578
1520425579491305808,0.6943978081,0.0818315668,1.1363345503,0.9396055200,0.1220125731,-0.0112458829,-0.3195746062
1520425579499639808,0.6886856428,0.0781646083,1.1358766727,0.9395350577,0.1213521704,-0.0114015753,-0.3200273898
1520425579507972808,0.6828043898,0.0745341856,1.1353428868,0.9394076605,0.1206807123,-0.0115504491,-0.3206493416
1520425579516306808,0.6771016645,0.0708194947,1.1348359482,0.9391305425,0.1204148188,-0.0123114747,-0.3215315275
1520425579524639808,0.6708123596,0.0670919395,1.1344013891,0.9389471135,0.1196391179,-0.0119474913,-0.3223694417
1520425579532972808,0.6647694913,0.0633090201,1.1338906232,0.9387431148,0.1194825409,-0.0120699780,-0.3230164120
1520425579541305808,0.6587899035,0.0593432515,1.1335703071,0.9388094941,0.1186082931,-0.0119430240,-0.3231503842
1520425579549639808,0.6528697673,0.0554535463,1.1331346594,0.9384247677,0.1181054490,-0.0130361899,-0.3244073303
1520425579557972808,0.6464695842,0.0515107807,1.1330131834,0.9383123413,0.1171009030,-0.0122347165,-0.3251271142
1520425579566306808,0.6400379198,0.0475613464,1.1328950876,0.9380672747,0.1161807589,-0.0115461100,-0.3261878397
1520425579574639808,0.6338838674,0.0435717335,1.1328158896,0.9379915924,0.1154775552,-0.0109552899,-0.3266752032
1520425579582972808,0.6275683882,0.0397647830,1.1324271312,0.9374302808,0.1149916348,-0.0121061436,-0.3284125971
1520425579591306808,0.6212931956,0.0357802309,1.1325038185,0.9372601712,0.1142116993,-0.0112420032,-0.3292000555
1520425579599639808,0.6146381798,0.0315661384,1.1328361458,0.9373864079,0.1124725321,-0.0094632942,-0.3294952167
1520425579607972808,0.6081450183,0.0275735533,1.1330559097,0.9370133675,0.1112601520,-0.0089194996,-0.3309797128
1520425579616305808,0.6016488163,0.0236648982,1.1331990718,0.9366265379,0.1108211371,-0.0085334370,-0.3322297165
1520425579624639808,0.5949460295,0.0196624551,1.1335099110,0.9366119163,0.1093718653,-0.0071916230,-0.3327825024
1520425579632972808,0.5884758009,0.0155953953,1.1339830601,0.9361264206,0.1086613176,-0.0069719889,-0.3343821677
1520425579641306808,0.5818527826,0.0114794374,1.1346422080,0.9354299144,0.1074153864,-0.0070822486,-0.3367234054
1520425579649639808,0.5750897665,0.0073496456,1.1353347362,0.9349998841,0.1060368404,-0.0064152589,-0.3383640786
1520425579657972808,0.5684982244,0.0034011940,1.1359835097,0.9343199500,0.1055327920,-0.0065605535,-0.3403909811
1520425579666305808,0.5614587987,-0.0008060391,1.1369873186,0.9340173244,0.1035484273,-0.0053958224,-0.3418482792
1520425579674639808,0.5544968132,-0.0049823694,1.1380682345,0.9335971798,0.1018699504,-0.0045311672,-0.3435087882
1520425579682972808,0.5476079910,-0.0092639470,1.1391575548,0.9331580431,0.1000118359,-0.0045484453,-0.3452434081
1520425579691306808,0.5406495106,-0.0133956598,1.1402632408,0.9323072643,0.0994098067,-0.0044817572,-0.3477078791
1520425579699639808,0.5337339709,-0.0176154904,1.1415623318,0.9318999587,0.0973554096,-0.0047647360,-0.3493732796
1520425579707972808,0.5267627862,-0.0218063556,1.1428703986,0.9311977891,0.0964811901,-0.0048826497,-0.3514800382
1520425579716306808,0.5197435837,-0.0259050417,1.1442482980,0.9304951013,0.0959861311,-0.0051552256,-0.3534670462
1520425579724639808,0.5127482891,-0.0300809249,1.1458064538,0.9298382016,0.0951565092,-0.0054990047,-0.3554095082
1520425579732972808,0.5057164942,-0.0342892682,1.1473731773,0.9292764691,0.0944312310,-0.0059757242,-0.3570606074
1520425579741305808,0.4986682314,-0.0384470636,1.1490230065,0.9285774082,0.0939766475,-0.0068230652,-0.3589788746
1520425579749639808,0.4917465140,-0.0422963550,1.1505718951,0.9276522743,0.0945802260,-0.0079838939,-0.3611815282
1520425579757972808,0.4847486308,-0.0463189801,1.1522870460,0.9267987935,0.0941400965,-0.0091051690,-0.3634538960
1520425579766306808,0.4773171463,-0.0506406879,1.1543747121,0.9266415014,0.0929219894,-0.0084474376,-0.3641835699
1520425579774639808,0.4703207043,-0.0547182139,1.1562253599,0.9261363696,0.0928965028,-0.0093391245,-0.3654510165
1520425579782972808,0.4635234830,-0.0585607263,1.1577721552,0.9252410924,0.0938638659,-0.0115323344,-0.3674037300
1520425579791305808,0.4565045507,-0.0625602572,1.1597657094,0.9248297455,0.0937683218,-0.0118814976,-0.3684511822
1520425579799639808,0.4496293738,-0.0665513294,1.1616560389,0.9241692444,0.0952103385,-0.0129843624,-0.3696993446
1520425579807972808,0.4425025721,-0.0703951271,1.1635823297,0.9237983432,0.0948986202,-0.0129801294,-0.3707052593
1520425579816306808,0.4354222503,-0.0743853746,1.1655102852,0.9234964993,0.0943436480,-0.0131383462,-0.3715923515
1520425579824639808,0.4281513775,-0.0781477455,1.1674050558,0.9235116701,0.0936254454,-0.0123081126,-0.3717646856
1520425579832972808,0.4211478303,-0.0821040130,1.1692523202,0.9232776423,0.0929668450,-0.0123228936,-0.3725100096
1520425579841306808,0.4140247725,-0.0858069872,1.1711196351,0.9228661924,0.0925090263,-0.0116794507,-0.3736624968
1520425579849639808,0.4069528425,-0.0893376188,1.1728882878,0.9224096007,0.0919113154,-0.0109158765,-0.3749582408
1520425579857972808,0.3999191925,-0.0929426915,1.1746354966,0.9217599411,0.0913057367,-0.0109432921,-0.3766989750
1520425579866305808,0.3928561971,-0.0965463374,1.1763059355,0.9214257738,0.0905448540,-0.0100011335,-0.3777249663
1520425579874639808,0.3857624117,-0.0999649042,1.1779354061,0.9209798144,0.0892439341,-0.0089481402,-0.3791459250
1520425579882972808,0.3787024460,-0.1033602695,1.1795079782,0.9205284089,0.0882152861,-0.0079369229,-0.3805029790
1520425579891306808,0.3716835321,-0.1066783434,1.1809354134,0.9201358346,0.0873900306,-0.0067337753,-0.3816643613
1520425579899639808,0.3646115690,-0.1101678933,1.1825416186,0.9197612476,0.0851767688,-0.0057477907,-0.3830810990
1520425579907972808,0.3576052015,-0.1133969005,1.1838183289,0.9193309536,0.0842226260,-0.0045879622,-0.3843385195
1520425579916305808,0.3507121320,-0.1167069875,1.1850048534,0.9191591690,0.0823312413,-0.0040786797,-0.3851640599
1520425579924639808,0.3437933084,-0.1197736708,1.1859805077,0.9187583866,0.0817274220,-0.0031443847,-0.3862560918
